Date,AGT,AD,WEED,CSH.UN,CSU,DOL,H,KXS,MFI,NPI,PKI,RY,SU,SPB,TCS,TVK,X,ZYME,Market,RiskFree
3/11/2016,-0.119344302,-0.081096308,2.975,0.191852753,0.260203665,0.328252275,0.019380103,1.052484562,0.167269426,0.266764568,0.340516687,0.364791726,0.205439975,0.499501314,0.582990982,0.771384813,0.554783074,NA,0.492951489,0.943
3/14/2016,-0.155342214,-0.119080376,3.018181818,0.186610755,0.27761338,0.311516193,0.014471425,1.048138819,0.164328324,0.262617076,0.367878957,0.362410362,0.188028974,0.470279482,0.573069243,0.740840637,0.565810198,NA,0.486904297,0.94
3/15/2016,-0.148358023,-0.113436286,3.044609665,0.168534089,0.297470824,0.298064112,0.011815964,1.184233988,0.180075662,0.271226169,0.375651842,0.347514554,0.175955202,0.493720701,0.587262799,0.682892358,0.551193592,NA,0.494613366,0.94
3/16/2016,-0.136533932,-0.119021536,3.229007634,0.16866103,0.285524675,0.27616455,0.012591159,1.16799534,0.189777547,0.253934452,0.376088632,0.356212591,0.170518283,0.475670524,0.586020911,0.665023522,0.544502829,NA,0.500125777,0.933
3/17/2016,-0.144048283,-0.115855457,2.962825279,0.138015325,0.275272918,0.27382308,0.033311773,1.139068949,0.17672727,0.225667193,0.375272071,0.326504189,0.161228804,0.442170354,0.630901409,0.663310485,0.516142959,NA,0.475314019,0.93
3/18/2016,-0.112542417,-0.13227732,2.776556777,0.150839746,0.317968346,0.281053647,0.034173636,1.106364647,0.182464848,0.2335235,0.38885146,0.331292136,0.17699957,0.417181182,0.604475511,0.64564218,0.508217819,NA,0.46534031,0.922
3/21/2016,-0.117726264,-0.140961053,2.648148148,0.145914307,0.278335914,0.254653734,0.028505823,1.082689526,0.185457765,0.241451802,0.382342614,0.317650064,0.152175364,0.444557523,0.5769361,0.6196073,0.462906646,NA,0.444861489,0.909
3/22/2016,-0.141762717,-0.161438383,2.6133829,0.165027378,0.279096669,0.243769395,0.026405566,1.034346903,0.184752542,0.215445447,0.377624543,0.323928563,0.157394185,0.441971753,0.485374701,0.668292091,0.463908459,NA,0.433971764,0.907
3/23/2016,-0.166355377,-0.149578358,3,0.181984692,0.284808411,0.263595196,0.050376727,0.971195733,0.192191943,0.22997789,0.413050598,0.341123403,0.185137253,0.483566025,0.489338916,0.609324344,0.475820897,NA,0.462091664,0.914
3/24/2016,-0.214630082,-0.13527691,2.8,0.201626082,0.239556089,0.270163072,0.049957669,0.903497263,0.201667448,0.249908569,0.437190529,0.357444856,0.17497763,0.493966589,0.499880426,0.60592546,0.468510107,NA,0.447315576,0.856
3/28/2016,-0.195676047,-0.132179522,3.239382239,0.184143965,0.252439063,0.247915453,0.051219172,0.915555477,0.205546774,0.245866637,0.456802493,0.346619254,0.166284023,0.508823358,0.494078106,0.611106083,0.478536656,NA,0.47508607,0.888
3/29/2016,-0.183822579,-0.147499554,3.282352941,0.181309795,0.218405623,0.221829585,0.051232047,0.858662538,0.211753974,0.236063582,0.454514016,0.360403333,0.203409734,0.483357363,0.507133362,0.599592703,0.463761806,NA,0.470732957,0.965
3/30/2016,-0.204341282,-0.151782871,3.203125,0.162443306,0.2205091,0.136013987,0.03205774,0.797136612,0.206008807,0.213594161,0.46659383,0.353602461,0.216915959,0.520584113,0.487336025,0.607350339,0.470509064,NA,0.455156256,0.917
3/31/2016,-0.203140395,-0.145519872,3.007662835,0.173094775,0.23467458,0.2286254,0.024421663,0.719814497,0.197570216,0.206848008,0.4405987,0.360189522,0.174890541,0.485205667,0.446587093,0.609913057,0.488643055,NA,0.438239961,0.877
4/1/2016,-0.168790353,-0.144833048,3.111969112,0.183872069,0.207504553,0.211392782,0.029130984,0.667865895,0.172752941,0.187057945,0.470226588,0.341728333,0.169147667,0.488427622,0.463566248,0.628326825,0.466210276,NA,0.440326849,0.852
4/4/2016,-0.183921962,-0.161785317,2.945736434,0.171823486,0.220049125,0.216310404,0.027400138,0.737095687,0.164077166,0.175529145,0.446726893,0.346439251,0.187055483,0.508351779,0.50278121,0.681066255,0.499338964,NA,0.440239655,0.828
4/5/2016,-0.183411839,-0.171081627,2.910505837,0.187241759,0.209109704,0.247880767,0.035496468,0.739999955,0.189458571,0.17590397,0.483017513,0.359511015,0.206741092,0.565010973,0.487473741,0.593567723,0.550255191,NA,0.446275342,0.824
4/6/2016,-0.20780833,-0.195760215,2.964426877,0.175743599,0.228603542,0.272758817,0.061878564,0.657318156,0.18165308,0.178060706,0.454457702,0.365072247,0.196577536,0.558122737,0.479970018,0.628023511,0.562550132,NA,0.444802863,0.74
4/7/2016,-0.226245641,-0.194493077,3.153225806,0.16517599,0.227289349,0.2900477,0.062734913,0.705592758,0.189747618,0.18165879,0.457439937,0.381884986,0.215361623,0.532326046,0.479970018,0.651476514,0.547833046,NA,0.460060375,0.789
4/8/2016,-0.224482925,-0.192695711,3.18852459,0.193871123,0.216118588,0.290910777,0.066262556,0.686850873,0.196483778,0.187797916,0.420034002,0.352907005,0.194435116,0.525280703,0.501935551,0.673564102,0.520586082,NA,0.458728478,0.802
4/11/2016,-0.222614142,-0.17818467,3.365461847,0.196930373,0.222294398,0.316883854,0.073294831,0.678260804,0.211786552,0.211465328,0.433666671,0.349157234,0.212111651,0.528880521,0.530121284,0.685882689,0.552404968,NA,0.48045907,0.833
4/12/2016,-0.213865278,-0.201220056,3.13253012,0.219736517,0.202347289,0.327418806,0.070159338,0.689165193,0.206640601,0.243426492,0.414234665,0.329704145,0.159790304,0.486841949,0.511250412,0.673809376,0.509674233,NA,0.4565673,0.775
4/13/2016,-0.236373431,-0.219972769,3.174089069,0.215856694,0.197377657,0.312611789,0.086256231,0.642872608,0.223201621,0.241055798,0.382681503,0.301297473,0.151440478,0.40942959,0.521033974,0.673809376,0.485784725,NA,0.44485014,0.745
4/14/2016,-0.247111458,-0.217198847,3.036585366,0.196708036,0.187154088,0.295872187,0.07924973,0.658690414,0.248537857,0.229421751,0.366908886,0.271655413,0.137359373,0.366415391,0.584835969,0.684122891,0.509091445,NA,0.434605794,0.724
4/15/2016,-0.239711426,-0.206761898,2.92244898,0.207766871,0.187036031,0.316350379,0.081115066,0.665796862,0.229702161,0.228939339,0.368420463,0.286497291,0.185078248,0.370936897,0.610906743,0.664765304,0.528947282,NA,0.435778506,0.754
4/18/2016,-0.202551496,-0.20446517,2.979423868,0.19951846,0.180018371,0.317142563,0.076756639,0.668261917,0.224758693,0.218011781,0.336253734,0.276139851,0.167002141,0.342687729,0.608162613,0.629959081,0.517525377,NA,0.431447421,0.747
4/19/2016,-0.23339162,-0.208566772,3.015686275,0.187241759,0.192951901,0.315952804,0.065208946,0.667608674,0.213363681,0.209837525,0.401077202,0.263536252,0.131427187,0.320641474,0.569491619,0.64937415,0.493827444,NA,0.4267805,0.717
4/20/2016,-0.245180607,-0.209936153,2.537634409,0.189790417,0.194136847,0.32575582,0.065978131,0.734281303,0.214496296,0.201424695,0.335055212,0.265363425,0.148060967,0.305690693,0.546940766,0.69815742,0.5218069,NA,0.401732738,0.752
4/21/2016,-0.264769036,-0.221775642,2.544802867,0.182801246,0.210014462,0.343839976,0.080710855,0.740923392,0.222162228,0.19591026,0.299584892,0.267069195,0.171321652,0.31917992,0.566022011,0.631693274,0.54856426,NA,0.402238577,0.737
4/22/2016,-0.250605486,-0.23238449,2.643122677,0.185186527,0.225626691,0.347329083,0.074897782,0.830445742,0.218380481,0.206414021,0.300232275,0.286277007,0.176935698,0.3116162,0.547265185,0.695263212,0.55505001,NA,0.418885448,0.73
4/25/2016,-0.249584133,-0.234171807,2.537313433,0.18057789,0.228564971,0.341723757,0.060698722,0.865685442,0.216012436,0.185436929,0.298461576,0.304005032,0.204270209,0.315015965,0.583512476,0.668339218,0.546619424,NA,0.414851855,0.735
4/26/2016,-0.250430454,-0.231416423,2.464150943,0.193536163,0.218292256,0.361078427,0.068257087,0.862722394,0.229507285,0.21194099,0.287694671,0.274465632,0.181560946,0.314010456,0.578902195,0.648948345,0.551933204,NA,0.409714948,0.713
4/27/2016,-0.240636029,-0.25681138,2.381679389,0.171656475,0.202633914,0.358054059,0.069084751,0.847132269,0.254938283,0.17557516,0.282861408,0.247897433,0.188235605,0.297272254,0.534460709,0.635964754,0.517192443,NA,0.392187735,0.667
4/28/2016,-0.208913157,-0.233394189,2.511538462,0.194925355,0.290972431,0.350954546,0.059290977,0.978008604,0.312006498,0.203340712,0.285693347,0.248248194,0.197725931,0.283649815,0.498339722,0.67924415,0.520996561,NA,0.421919292,0.662
4/29/2016,-0.222461684,-0.221035153,2.519230769,0.20096758,0.33401402,0.340086617,0.04384743,1.0199374,0.321290289,0.206778548,0.292747309,0.243472542,0.201457715,0.270922388,0.530446871,0.669523926,0.54338644,NA,0.429094883,0.645
5/2/2016,-0.210205327,-0.222173365,2.496153846,0.202414705,0.354574862,0.374362279,0.050408376,1.128848116,0.305756848,0.197352826,0.304412916,0.238545705,0.250916618,0.190734828,0.571828221,0.647628395,0.547871761,NA,0.437025389,0.645
5/3/2016,-0.192305291,-0.218958281,2.532818533,0.202130752,0.338173443,0.366077577,0.051245621,0.933830472,0.319392734,0.18153851,0.356952708,0.264831088,0.260181373,0.226662041,0.574673623,0.672063812,0.581638156,NA,0.438290992,0.639
5/4/2016,-0.191428782,-0.234365796,2.5546875,0.200784514,0.38405755,0.354071239,0.04947774,1.028021847,0.235497072,0.154172117,0.267264498,0.273002438,0.260197313,0.165659336,0.552405193,0.648586099,0.580249187,NA,0.428372886,0.574
5/5/2016,-0.232188175,-0.226832732,2.482490272,0.218538976,0.404963862,0.377110765,0.048576308,0.837780185,0.213707102,0.152267909,0.315131341,0.286590238,0.325717945,0.157917517,0.532915661,0.659119423,0.56062439,NA,0.41849594,0.535
5/6/2016,-0.329865557,-0.218906843,2.407843137,0.186742082,0.405536111,0.37649089,0.040258394,0.75214552,0.181656988,0.140425125,0.315421654,0.285664451,0.318285399,0.204166452,0.637304425,0.660681474,0.558303802,NA,0.4071855,0.617
5/9/2016,-0.361614799,-0.239198294,2.229571984,0.165914168,0.391442288,0.35371389,0.004236247,0.817334262,0.180268029,0.124471002,0.377996786,0.276622326,0.338046347,0.214061374,0.661671364,0.65734496,0.552521163,NA,0.396729594,0.559
5/10/2016,-0.358063452,-0.264357727,1.946969697,0.166829604,0.342038643,0.349157812,0.002554863,0.746704426,0.154581204,0.094487414,0.456386565,0.265413033,0.303972798,0.205271156,0.738777527,0.680412787,0.445527456,NA,0.369215518,0.575
5/11/2016,-0.391588534,-0.258895475,2.218867925,0.145520593,0.350708538,0.356880697,0.008407425,0.707921816,0.139297986,0.110946586,0.440543583,0.257384838,0.29359287,0.191506942,0.770257452,0.731406313,0.446280144,NA,0.383472923,0.579
5/12/2016,-0.331342026,-0.262856162,2.130769231,0.138600429,0.337270728,0.347010283,0.007901098,0.696141587,0.151609383,0.110848301,0.428872396,0.248023794,0.314202132,0.190422183,0.748437424,0.668521153,0.457892378,NA,0.375430842,0.636
5/13/2016,-0.281807898,-0.257102138,2.164750958,0.172297016,0.363276697,0.350928805,0.001560133,0.7367989,0.176581472,0.088064342,0.464023924,0.265875299,0.327857801,0.192004047,0.739354774,0.703480227,0.464354705,NA,0.39248818,0.726
5/16/2016,-0.255878407,-0.251210775,2.191570881,0.157826227,0.367164797,0.363874364,0.000849898,0.775143082,0.158182732,0.088509418,0.425086238,0.254793689,0.280926583,0.183537234,0.765728549,0.648755698,0.451923116,NA,0.388634313,0.762
5/17/2016,-0.267280868,-0.269140799,2.114942529,0.143567731,0.307191754,0.368058871,-0.001454443,0.717906547,0.136738779,0.095172729,0.414700072,0.236211789,0.254669091,0.176527497,0.608421936,0.714039458,0.414915167,NA,0.362658108,0.692
5/18/2016,-0.294958136,-0.261608343,2.115384615,0.157034124,0.345016071,0.377797139,-0.00533263,0.77285038,0.1783751,0.09970719,0.411511036,0.228224756,0.281829489,0.175824306,0.555370709,0.750275408,0.406679517,NA,0.370234161,0.706
5/19/2016,-0.300383207,-0.258043682,2.111538462,0.173497953,0.332056754,0.383860955,0.005538798,0.793988666,0.161714308,0.106430325,0.455643936,0.245601256,0.302410388,0.177290477,0.538884566,0.71440068,0.393122544,NA,0.372797246,0.685
5/20/2016,-0.281221498,-0.246888381,2.123552124,0.156259718,0.314796629,0.362486025,0.010082919,0.7981671,0.191402155,0.10430423,0.414933264,0.247926054,0.286187833,0.161903852,0.617190693,0.667991545,0.399411536,NA,0.37226387,0.685
5/24/2016,-0.282770839,-0.267483574,2.081395349,0.150036783,0.359622227,0.349448472,-0.005260926,0.830916932,0.192984531,0.114738454,0.434874864,0.23026674,0.245680167,0.185623478,0.688642695,0.656161517,0.363025085,NA,0.372229527,0.674
5/25/2016,-0.273674375,-0.273805554,1.976653696,0.135525191,0.355409297,0.356337199,0.011345089,0.831663016,0.19345235,0.123213809,0.413535428,0.228632906,0.219257294,0.198731041,0.76765678,0.636348423,0.369328946,NA,0.36880062,0.67
5/26/2016,-0.273187564,-0.267523204,2.100775194,0.133311854,0.339096989,0.357030711,0.006696964,0.799081326,0.175703671,0.130418202,0.435866222,0.219451757,0.230528087,0.187108769,0.720823837,0.642692236,0.399469567,NA,0.372784977,0.584
5/27/2016,-0.273975609,-0.269207817,2.05078125,0.097439143,0.319957621,0.342016547,0.006624925,0.783026284,0.178975001,0.117458365,0.385858903,0.218217502,0.223673005,0.16438789,0.770428916,0.631920417,0.376297776,NA,0.360228242,0.613
5/30/2016,-0.288439459,-0.272261814,1.976653696,0.108560163,0.327558769,0.362473576,0.000553712,0.781361243,0.184000495,0.121644973,0.3818209,0.208625787,0.222045947,0.150870916,0.685407156,0.644137839,0.370695434,NA,0.350924078,0.595
5/31/2016,-0.297104468,-0.265541922,1.876447876,0.12579434,0.319857312,0.402539892,0.005838111,0.738458567,0.180396073,0.104648616,0.382080616,0.230303773,0.204316472,0.154901862,0.753172907,0.492446601,0.392417289,NA,0.34123376,0.577
6/1/2016,-0.285122309,-0.250660757,1.911538462,0.145909551,0.338158302,0.425508462,-0.003942982,0.738346466,0.19727996,0.120727336,0.373828796,0.231751094,0.234228968,0.137293167,0.725641712,0.597013046,0.406054843,NA,0.355503183,0.511
6/2/2016,-0.295329787,-0.239062831,1.851711027,0.139233519,0.333794056,0.421108382,0.0027039,0.758814466,0.203948955,0.126000413,0.380913826,0.223184363,0.202738347,0.150867232,0.730280348,0.594497753,0.397342465,NA,0.351926261,0.513
6/3/2016,-0.304137075,-0.262205915,1.790874525,0.118564279,0.371083969,0.417776824,0.004680743,0.740120707,0.198374248,0.126124019,0.360477381,0.226250398,0.213163015,0.116750929,0.72690137,0.606293037,0.3723014,NA,0.34255258,0.484
6/6/2016,-0.287590814,-0.259464253,1.61302682,0.110511973,0.314623762,0.435278662,0.002079782,0.701872896,0.226020896,0.107214441,0.377760908,0.215217061,0.216364167,0.131206392,0.564534248,0.598686971,0.352329621,NA,0.318804325,0.504
6/7/2016,-0.301030876,-0.286726633,1.764478764,0.097084308,0.308856412,0.410374814,0.003295853,0.753700503,0.213772911,0.064919282,0.348648931,0.209560864,0.162341825,0.094680446,0.55898713,0.612891105,0.352632194,NA,0.315792225,0.594
6/8/2016,-0.289131789,-0.279707631,1.805343511,0.077330378,0.326165849,0.36042452,0.000359145,0.793068632,0.198800308,0.058391837,0.381417068,0.223158622,0.187372349,0.098634975,0.560262457,0.619576496,0.338741174,NA,0.3211887,0.594
6/9/2016,-0.297317495,-0.284803191,2.003831418,0.068391527,0.3184766,0.371381639,0.000322122,0.705729726,0.192952431,0.062105419,0.405423052,0.247401301,0.209178657,0.136407365,0.546283379,0.650672253,0.333206324,NA,0.333508384,0.594
6/10/2016,-0.256079257,-0.263904844,2.092307692,0.066437719,0.313584981,0.38548333,-0.014105894,0.686508727,0.210811182,0.058442127,0.404254901,0.246141179,0.230716405,0.144702077,0.537448607,0.649994802,0.392602255,NA,0.346196823,0.625
6/13/2016,-0.265971727,-0.250788885,1.984615385,0.087993214,0.341419514,0.364389376,-0.002416086,0.61460006,0.205470562,0.056226176,0.415659998,0.242356664,0.224792191,0.156297855,0.538320408,0.645712708,0.411826367,NA,0.339441399,0.657
6/14/2016,-0.27449627,-0.265774233,1.923076923,0.068075817,0.359433848,0.347585164,-0.00871527,0.654224924,0.188887503,0.075845307,0.41436657,0.257611785,0.18978357,0.132652122,0.523089447,0.643120641,0.394270125,NA,0.330766939,0.588
6/15/2016,-0.281915896,-0.278781898,1.877394636,0.069514728,0.371406317,0.355680957,-0.014529039,0.676617912,0.191109152,0.074336483,0.414066859,0.2628866,0.189152066,0.105295691,0.538443154,0.659887218,0.385575145,NA,0.329184711,0.602
6/16/2016,-0.306081389,-0.263283463,1.984732824,0.072301013,0.350713124,0.349485668,-0.00934478,0.68119996,0.192147119,0.079024186,0.428021525,0.256748499,0.189386538,0.122845541,0.630518046,0.686445421,0.395208814,NA,0.34353345,0.603
6/17/2016,-0.270595427,-0.268670115,2.022813688,0.090314269,0.38927345,0.389688027,-0.01281651,0.72536353,0.213588013,0.107166734,0.407760806,0.262253318,0.170888061,0.144428319,0.592563564,0.640537328,0.428013805,NA,0.354857109,0.604
6/20/2016,-0.293905716,-0.309512129,1.958801498,0.077356078,0.378411364,0.390678614,-0.014508266,0.658536585,0.194940473,0.103716761,0.35605444,0.248429151,0.138493445,0.094872315,0.597907614,0.675692148,0.415495189,NA,0.333615268,0.642
6/21/2016,-0.294234458,-0.30941742,1.99270073,0.076309733,0.388353444,0.387456984,-0.014972968,0.666988411,0.222758784,0.079943621,0.360958911,0.232401071,0.136748427,0.142885961,0.650426817,0.685037082,0.372620749,NA,0.339821522,0.632
6/22/2016,-0.31098785,-0.295413886,1.993006993,0.069689875,0.402018807,0.383006582,-0.028048861,0.648803866,0.236711107,0.090336161,0.371183548,0.24455215,0.12965795,0.159891694,0.65593925,0.664917191,0.373849259,NA,0.340536108,0.675
6/23/2016,-0.300969937,-0.284092694,1.950877193,0.068879508,0.413850292,0.384732261,-0.02134587,0.611038848,0.222169229,0.089304937,0.384834443,0.226802184,0.097337135,0.174919782,0.628972502,0.69115111,0.371160768,NA,0.335860099,0.673
6/24/2016,-0.291182032,-0.282296025,2.021428571,0.082220628,0.430825817,0.435283978,-0.027010166,0.658432251,0.239259186,0.104227006,0.410814385,0.264458559,0.126529384,0.16446043,0.64658283,0.688508286,0.394027887,NA,0.356857116,0.709
6/27/2016,-0.296968643,-0.274328679,1.992509363,0.049636333,0.404258338,0.441629627,-0.054199605,0.658747782,0.231639107,0.105727368,0.434809749,0.299775392,0.156209547,0.179129416,0.638822392,0.696460416,0.399923081,NA,0.356692999,0.715
6/28/2016,-0.340700273,-0.209706963,2.02962963,0.047623872,0.384855642,0.404690703,-0.055873133,0.611610575,0.19337671,0.11260118,0.408489569,0.292750337,0.137204205,0.188301017,0.616626554,0.699480164,0.406304129,NA,0.348662583,0.685
6/29/2016,-0.327924303,-0.169803879,1.96641791,0.016605895,0.359298028,0.369788894,-0.069409789,0.547836281,0.191077313,0.098516897,0.36650939,0.279145905,0.108611495,0.171903872,0.609343004,0.67688482,0.373673053,NA,0.32755734,0.693
6/30/2016,-0.331117353,-0.136068883,1.898181818,0.019198167,0.365605814,0.390405107,-0.072726872,0.556283663,0.20206798,0.089138294,0.375908512,0.281181818,0.090232158,0.137098816,0.594057603,0.625789479,0.348698082,NA,0.319643188,0.719
7/4/2016,-0.335437165,-0.139520803,1.93115942,0.029660031,0.312524766,0.37537814,-0.088654573,0.525499283,0.194940473,0.088345573,0.348761469,0.267343151,0.054849752,0.138094331,0.570329569,0.517891984,0.338567693,NA,0.301749006,0.642
7/5/2016,-0.302435171,-0.118425376,1.867857143,0.008180587,0.340181492,0.359937096,-0.091060091,0.509724668,0.198530627,0.071143034,0.342967784,0.282157912,0.048653991,0.110793094,0.536333874,0.594922262,0.350920917,NA,0.300610814,0.697
7/6/2016,-0.299383011,-0.126923871,1.827956989,-0.01413056,0.331109674,0.359029639,-0.11067513,0.517133405,0.179882412,0.04762312,0.304987042,0.289818299,0.045399867,0.090451788,0.564703769,0.581892854,0.367812231,NA,0.291569913,0.744
7/7/2016,-0.295047384,-0.127470333,1.795698925,-0.004170773,0.345281633,0.357842927,-0.110277345,0.523966632,0.17833821,0.06763876,0.308602902,0.287259394,0.048691077,0.099932153,0.548741409,0.562383595,0.336101846,NA,0.289618449,0.81
7/8/2016,-0.295420044,-0.143067811,1.805755396,-0.006129952,0.330006913,0.357016265,-0.11535152,0.510064508,0.169018446,0.071971617,0.301698928,0.274390506,0.038352343,0.079774991,0.597907614,0.558542367,0.348759659,NA,0.287252366,0.783
7/11/2016,-0.300987663,-0.140349848,1.829710145,-0.002236072,0.316552515,0.350469354,-0.109935972,0.499432668,0.153901054,0.055922714,0.278111246,0.263586288,0.058810314,0.061424734,0.587219513,0.459578061,0.328008227,NA,0.275836311,0.775
7/12/2016,-0.297571564,-0.143488333,1.90942029,0.005877882,0.30140399,0.353616434,-0.101733984,0.529190208,0.137463744,-0.014230745,0.279568992,0.246511136,0.033185205,0.058563671,0.565087095,0.479213475,0.319972111,NA,0.274238212,0.719
7/13/2016,-0.263977387,-0.169095223,1.868613139,0.012248367,0.322321743,0.324382258,-0.093133526,0.515530275,0.164930015,-0.00922961,0.275412282,0.246144133,0.048677315,0.052803053,0.56132543,0.482993408,0.318720286,NA,0.274039174,0.713
7/14/2016,-0.236203702,-0.185033776,1.857664234,0.013089654,0.31219335,0.336853052,-0.091878315,0.512820447,0.156082967,0.004923218,0.250207321,0.239509319,0.060275479,0.05284947,0.535781745,0.533713502,0.313411579,NA,0.274485856,0.713
7/15/2016,-0.251438419,-0.173875878,2.007326007,0.022174472,0.324203771,0.346261328,-0.084426115,0.548056557,0.153323095,-0.002769615,0.262612046,0.234009756,0.073262114,0.05761672,0.485735449,0.541497203,0.292354474,NA,0.284466057,0.733
7/18/2016,-0.249394944,-0.171753754,1.992647059,0.018925292,0.316200243,0.331107712,-0.089592108,0.578069772,0.142655732,-0.004926824,0.24272214,0.229165988,0.075699249,0.049159769,0.525719862,0.589172721,0.287660035,NA,0.28607282,0.773
7/19/2016,-0.249793402,-0.17634829,2.051094891,0.017499341,0.314195297,0.319563097,-0.09298211,0.535503627,0.137450724,-0.019812369,0.270070136,0.233230999,0.110750253,0.068100322,0.492104847,0.569169729,0.284141213,NA,0.286114018,0.713
7/20/2016,-0.231976278,-0.188557635,2.010948905,0.013057952,0.286291845,0.290329958,-0.096124797,0.529555752,0.137577749,-0.014592777,0.26491214,0.225174422,0.110484806,0.072868438,0.455969003,0.564436255,0.282959662,NA,0.277253847,0.727
7/21/2016,-0.217004467,-0.20687306,2.040441176,0.00122524,0.298874649,0.261774503,-0.093084092,0.51939007,0.121219015,-0.003382978,0.251314621,0.224412601,0.10118065,0.029823767,0.320194201,0.531082834,0.283247011,NA,0.262578573,0.713
7/22/2016,-0.220051764,-0.198535699,2.03180212,0.014326399,0.34501128,0.283823747,-0.097281938,0.529203154,0.119847732,0.006545255,0.255282152,0.221212968,0.099136756,0.021528308,0.337687102,0.531795073,0.243535601,NA,0.26616872,0.642
7/25/2016,-0.173043636,-0.199462555,1.688271605,0.020204852,0.342990006,0.288600693,-0.101866511,0.564781626,0.126030771,-0.005247639,0.277206134,0.219943483,0.154450874,0.038228973,0.301708381,0.551773117,0.235894145,NA,0.254733195,0.673
7/26/2016,-0.190375399,-0.197111198,1.859375,0.015136468,0.363970849,0.287353762,-0.101972714,0.502399446,0.133682972,-0.007891247,0.26862518,0.203490823,0.147857759,0.041889229,0.274845178,0.532674407,0.226675631,NA,0.25650742,0.675
7/27/2016,-0.17797684,-0.055568985,1.944078947,0.023059494,0.295668971,0.301659258,-0.099805824,0.351241837,0.182736999,0.000520726,0.25238227,0.217947414,0.183285281,0.03729847,0.273687652,0.521038094,0.215333922,NA,0.262740452,0.696
7/28/2016,-0.177405194,0.009780804,1.932692308,0.019191155,0.273232432,0.286115647,-0.10223975,0.319135127,0.1420587,0.001007004,0.222616907,0.206902036,0.182753611,0.044545396,0.250113296,0.507497637,0.199157528,NA,0.253950273,0.693
7/29/2016,-0.181212454,0.044294639,1.866666667,0.001782072,0.271871891,0.276904227,-0.10642198,0.297782824,0.174541688,-0.008992973,0.201716636,0.212760995,0.193534082,0.016872962,0.234357794,0.491794425,0.165843224,NA,0.244358631,0.654
8/2/2016,-0.222017186,0.050329414,1.75,0.01799101,0.298315278,0.283738301,-0.109624932,0.281957243,0.171848266,-0.018382317,0.230470689,0.232558225,0.221993496,0.013066743,0.251102226,0.510854282,0.191096822,NA,0.244429268,0.694
8/3/2016,-0.251152177,0.044405322,1.506963788,0.020660508,0.354884243,0.274601772,-0.096738925,0.304777328,0.177129561,-0.017206468,0.215116575,0.239695059,0.227887338,0.034406948,0.296041008,0.501874597,0.174082977,NA,0.235731144,0.654
8/4/2016,-0.251756055,-0.046923298,1.290909091,0.005136103,0.332880401,0.261583754,-0.101573392,0.292908041,0.20100855,-0.038930504,0.154009369,0.237430144,0.223417049,0.019883071,0.33384537,0.501874597,0.106925765,NA,0.207213415,0.716
8/5/2016,-0.280510861,-0.058317954,1.150121065,0.02035113,0.288812991,0.249471907,-0.095486519,0.299789592,0.185237286,-0.031098819,0.14694132,0.23446627,0.228487231,0.023815602,0.347245684,0.494011153,0.11364074,NA,0.195116342,0.712
8/8/2016,-0.248273968,-0.08842963,1.326478149,0.010495505,0.274771421,0.246359671,-0.111558252,0.329496218,0.197317872,-0.02692866,0.105944229,0.230597832,0.205146106,0.023292854,0.288687922,0.494011153,0.125575763,NA,0.19899907,0.771
8/9/2016,-0.287371213,-0.090084536,1.243176179,0.024849211,0.262513236,0.24500342,-0.080873097,0.094470082,0.197255979,-0.047498036,0.113459713,0.220183354,0.195269049,0.050452933,0.266861979,0.512883009,0.099819467,NA,0.177668866,0.735
8/10/2016,-0.307432607,-0.10767457,1.16626506,0.024257572,0.267467718,0.236401254,-0.06484049,0.087716437,0.180308569,-0.02057177,0.094982956,0.201255122,0.180611118,0.066247942,0.24432835,0.481117694,0.139272,NA,0.168806609,0.779
8/11/2016,-0.359037243,-0.094640635,1.177777778,0.027495399,0.277466688,0.237136443,-0.061364745,0.105157099,0.194656805,-0.005239841,0.073468961,0.193346964,0.167571654,0.052307375,0.196638702,0.472206665,0.116428587,NA,0.163022156,0.756
8/12/2016,-0.334710612,-0.090979203,1.274111675,0.018615783,0.308199013,0.256184611,-0.076176331,0.155283704,0.203986194,0.01947704,0.081100145,0.21114974,0.155448569,0.055943064,0.186200207,0.458361529,0.108573522,NA,0.175927568,0.773
8/15/2016,-0.334867253,-0.090742685,1.302325581,0.01005129,0.293972845,0.268343119,-0.077175337,0.150691939,0.219227064,0.020418002,0.066418636,0.208280007,0.144829784,0.06153029,0.236494965,0.434193986,0.10067697,NA,0.177333483,0.792
8/16/2016,-0.32430105,-0.017618099,1.272959184,0.000683118,0.305717446,0.285548075,-0.078349974,0.183395699,0.241080713,0.02561183,0.066135076,0.206801899,0.125661975,0.072713843,0.280147239,0.442556508,0.112042661,NA,0.188281538,0.805
8/17/2016,-0.331612818,0.003496388,1.234848485,-0.016744288,0.330468464,0.291118193,-0.081499388,0.212100353,0.235010935,0.020203329,0.069491333,0.194851412,0.123499427,0.08497357,0.284583028,0.440755135,0.095728439,NA,0.187721882,0.824
8/18/2016,-0.341941923,0.012447716,1.229007634,-0.016814265,0.320221268,0.30231646,-0.094837489,0.203633888,0.19023738,0.015166345,0.043345522,0.194595879,0.112586288,0.063387288,0.281096193,0.499251709,0.099148757,NA,0.183108744,0.895
